simulated_provider_id,latitude,longitude,review_count,list_price
5992,38.98689059,-77.31126141,0,26
5993,38.90116553,-77.27785424,0,12
5994,38.90717162,-77.13887228,0,25
5995,38.90234886,-77.49728628,0,10
5996,38.8032724,-77.37194654,0,18
5997,38.79096763,-77.36188842,0,19
5998,38.86661562,-77.22944072,0,15
5999,38.91541486,-77.17652025,0,30
6000,38.67259323,-77.55760462,0,30
6001,39.02114622,-77.52152122,0,16
6002,38.80221216,-77.60614955,0,10
6003,38.70548599,-77.41487043,0,30
6004,38.83155677,-77.07076598,0,31
6005,38.74730248,-77.50199366,0,30
6006,38.65655624,-77.28309278,0,21
6007,38.86536092,-77.58762897,0,25
6008,38.70693671,-77.46471498,0,16
6009,38.69278482,-77.62368519,0,15
6010,38.99380286,-77.37804424,0,34
6011,38.79124268,-77.36322979,0,26
6012,38.9771568,-77.40422804,0,27
6013,38.7762257,-77.23762278,0,17
6014,38.71365836,-77.60185746,0,20
6015,38.87527734,-77.47422522,0,23
6016,38.86442235,-77.30998149,0,14
6017,38.70347591,-77.23997642,0,19
6018,39.02821936,-77.24344713,0,22
6019,38.69203576,-77.19373222,0,14
6020,38.73761528,-77.11576063,0,19
6021,38.98202598,-77.5797893,0,25
6022,38.73416493,-77.49986978,0,11
6023,38.79059559,-77.07274622,0,24
6024,38.68941871,-77.39327438,0,28
6025,38.76875335,-77.51074535,0,33
6026,38.65649732,-77.53176893,0,24
6027,38.67619549,-77.22989754,0,25
6028,38.95917509,-77.07220985,0,19
6029,38.97935415,-77.09436394,0,27
6030,38.82725311,-77.51270659,0,28
6031,38.90803708,-77.45324388,0,22
6032,38.72443937,-77.55370703,0,19
6033,38.70237445,-77.4341589,0,25
6034,38.75937476,-77.57194568,0,12
6035,39.04131851,-77.38626012,0,18
6036,38.73457485,-77.08942707,0,32
6037,38.72272883,-77.14619654,0,14
6038,38.68069558,-77.13801726,0,34
6039,38.83074318,-77.26866077,0,14
6040,38.75603177,-77.59158183,0,10
6041,38.89738721,-77.40601845,0,15
6042,38.68511684,-77.61681628,0,12
6043,38.71691951,-77.16007306,0,14
6044,38.84929673,-77.34885728,0,33
6045,38.77074073,-77.51887183,0,15
6046,38.73434433,-77.51149628,0,10
6047,39.04446763,-77.16943728,0,12
6048,38.71857379,-77.07606153,0,25
6049,38.74364352,-77.2576358,0,24
6050,38.6690379,-77.51797409,0,13
6051,38.96149996,-77.17998406,0,31
6052,38.75424152,-77.43942211,0,18
6053,38.70033753,-77.53630989,0,24
6054,38.99648384,-77.27932042,0,28
6055,38.83965456,-77.35688923,0,34
6056,38.73198621,-77.08174523,0,15
6057,38.78993311,-77.12020332,0,18
6058,38.79926722,-77.48359545,0,16
6059,38.85439148,-77.16020137,0,25
6060,38.95310609,-77.35051362,0,26
6061,38.982317,-77.40030257,0,11
6062,38.65504251,-77.49968694,0,12
6063,38.91069178,-77.62739881,0,28
6064,38.99209977,-77.10359992,0,11
6065,38.75871263,-77.46046019,0,12
6066,38.94879081,-77.13205059,0,25
6067,38.88202228,-77.62136742,0,21
6068,38.96812221,-77.08536697,0,21
6069,38.78383984,-77.50329307,0,19
6070,38.73963886,-77.33846179,0,16
6071,38.81675151,-77.21268672,0,28
6072,38.85015421,-77.19673074,0,34
6073,38.94988464,-77.43830674,0,22
6074,38.8740593,-77.41553441,0,34
6075,38.66862212,-77.59190769,0,27
6076,38.6755317,-77.39958381,0,32
6077,38.9472884,-77.19962188,0,13
6078,38.82524161,-77.08646532,0,26
6079,38.79503747,-77.23528325,0,26
6080,38.65611801,-77.30431205,0,29
6081,38.95127223,-77.4606979,0,18
6082,39.0387386,-77.11438889,0,19
6083,38.87386911,-77.3122647,0,31
6084,38.68726319,-77.33282238,0,27
6085,38.75044458,-77.2646549,0,29
6086,38.88285786,-77.38523384,0,10
6087,38.90203099,-77.27327315,0,27
6088,38.79846128,-77.55113155,0,24
6089,38.92327713,-77.29450153,0,18
6090,38.86317344,-77.12153574,0,31
6091,38.94098196,-77.60659288,0,18
6092,38.66464147,-77.22413027,0,26
6093,39.04555119,-77.11624136,0,12
6094,38.93290404,-77.12123885,0,12
6095,38.6653522,-77.51251205,0,10
6096,38.85657707,-77.37308258,0,17
6097,38.77112879,-77.33920628,0,12
6098,38.76226022,-77.26201697,0,21
6099,38.79951638,-77.5648437,0,20
6100,38.99363521,-77.37836078,0,20
6101,38.72385707,-77.31925441,0,28
6102,38.95952753,-77.56257374,0,34
6103,39.04457691,-77.19852739,0,26
6104,38.9966177,-77.41689129,0,34
6105,38.86020185,-77.53488884,0,13
6106,38.69087967,-77.20799849,0,10
6107,38.94865157,-77.19843795,0,16
6108,38.88285675,-77.36896955,0,20
6109,38.97617844,-77.08503826,0,30
6110,38.75524913,-77.44413535,0,12
6111,38.85089909,-77.43584107,0,18
6112,38.79807029,-77.62079723,0,31
6113,38.89769879,-77.3575966,0,12
6114,38.72753889,-77.32645854,0,27
6115,38.65781386,-77.32165179,0,13
6116,38.6632976,-77.46094077,0,18
6117,38.8754326,-77.22620775,0,16
6118,39.00236398,-77.33500033,0,13
6119,38.98920839,-77.50285073,0,13
6120,38.66333149,-77.55042883,0,14
6121,38.68108793,-77.10934314,0,18
6122,38.83177447,-77.52478003,0,18
6123,38.78407081,-77.39637288,0,27
6124,38.95465998,-77.23075028,0,31
6125,38.90699064,-77.59172979,0,18
6126,38.93920472,-77.41827626,0,15
6127,38.69272104,-77.32567757,0,34
6128,38.74213668,-77.33122393,0,32
6129,39.01376639,-77.20534006,0,14
6130,38.73285813,-77.16770037,0,26
6131,38.73705611,-77.59000312,0,29
6132,38.72559477,-77.55629121,0,20
6133,38.69772094,-77.13875804,0,11
6134,38.96192269,-77.34237657,0,11
6135,38.95470674,-77.16427643,0,29
6136,38.92884959,-77.26733369,0,10
6137,38.99872606,-77.46212778,0,24
6138,38.94594713,-77.42282421,0,18
6139,38.89908992,-77.34634946,0,15
6140,38.77568317,-77.41083613,0,23
6141,39.04394733,-77.46765066,0,25
6142,38.89934218,-77.20777686,0,11
6143,38.93725559,-77.62842853,0,15
6144,38.85072122,-77.1053636,0,25
6145,38.81856569,-77.22069942,0,23
6146,38.93417033,-77.40296052,0,10
6147,38.89069239,-77.43534917,0,32
6148,38.98324675,-77.15399346,0,32
6149,38.86668685,-77.20927985,0,13
6150,39.04023052,-77.53913554,0,33
6151,38.71182714,-77.39966681,0,11
6152,38.92462079,-77.24418181,0,29
6153,38.71807792,-77.44483126,0,18
6154,38.72187936,-77.20991217,0,28
6155,38.77247718,-77.0675742,0,11
6156,38.84590012,-77.37573555,0,19
6157,38.98925394,-77.47041023,0,17
6158,38.696826,-77.09183413,0,27
6159,38.82383267,-77.09348605,0,15
6160,39.04793127,-77.47527674,0,21
6161,38.91177126,-77.31220841,0,25
6162,38.69324164,-77.14573594,0,14
6163,38.72776224,-77.57823758,0,29
6164,39.02478961,-77.55396666,0,26
6165,39.00360432,-77.26989452,0,14
6166,38.75595206,-77.60897391,0,22
6167,39.00479733,-77.37261519,0,17
6168,38.83197659,-77.20205292,0,30
6169,38.74583548,-77.40564285,0,14
6170,38.82796056,-77.37583683,0,32
6171,38.67480642,-77.27520182,0,17
6172,38.85308993,-77.40619354,0,11
6173,38.89837574,-77.33580521,0,12
6174,38.8510725,-77.53161111,0,32
6175,38.7514968,-77.32983457,0,23
6176,38.88673091,-77.38723225,0,31
6177,38.96321356,-77.10476939,0,10
6178,38.68184423,-77.51081119,0,33
6179,38.77466037,-77.10188735,0,19
6180,38.67769319,-77.58756873,0,21
6181,38.80313628,-77.55177165,0,30
6182,38.84481183,-77.52318259,0,31
6183,38.99648154,-77.13361167,0,27
6184,38.88186582,-77.12592502,0,28
6185,38.73069655,-77.33134182,0,33
6186,38.76213124,-77.35696107,0,28
6187,38.80165524,-77.30328945,0,13
6188,38.66294784,-77.53644087,0,13
6189,38.73570233,-77.18325006,0,26
6190,38.8954439,-77.61108411,0,14
6191,38.90292921,-77.61534692,0,14
6192,38.98117171,-77.48892475,0,22
6193,38.74245945,-77.58306037,0,21
6194,38.96221271,-77.22530091,0,10
6195,39.00457024,-77.37999605,0,20
6196,38.80144312,-77.57197018,0,10
6197,38.90438377,-77.22859408,0,28
6198,38.90443448,-77.37221146,0,27
6199,38.75508109,-77.18930263,0,30
6200,38.81016411,-77.21120342,0,13
6201,38.87107506,-77.57026996,0,18
6202,38.75425906,-77.10120821,0,33
6203,38.89865997,-77.50878262,0,19
6204,38.90740365,-77.08616919,0,16
6205,38.75220454,-77.09649951,0,17
6206,38.86697663,-77.51159471,0,13
6207,38.9307093,-77.51943791,0,14
6208,38.81480827,-77.20407963,0,34
6209,38.88112233,-77.37796445,0,20
6210,38.87721702,-77.59153358,0,26
6211,38.75163545,-77.13602125,0,26
6212,38.79589829,-77.55387221,0,20
6213,38.88000527,-77.36091539,0,26
6214,39.00813957,-77.57306907,0,17
6215,38.9514067,-77.60591014,0,12
6216,38.87057968,-77.38314387,0,20
6217,38.88792576,-77.60326702,0,17
6218,39.02092878,-77.18585897,0,26
6219,38.8078109,-77.17778663,0,24
6220,38.67642431,-77.22430676,0,15
6221,38.80911036,-77.27908297,0,32
6222,38.78505768,-77.28489149,0,19
6223,38.81274571,-77.17276006,0,21
6224,38.77112369,-77.40631369,0,25
6225,38.87176572,-77.45442764,0,17
6226,38.79431413,-77.36271496,0,24
6227,38.97950809,-77.2116253,0,33
6228,38.6622838,-77.0666936,0,25
6229,38.9921402,-77.20334849,0,27
6230,38.85118612,-77.55415927,0,19
6231,38.92169684,-77.35896813,0,33
6232,38.80759503,-77.21919475,0,32
6233,38.83573569,-77.56458179,0,17
6234,38.98734842,-77.47834423,0,31
6235,38.84825726,-77.39762719,0,24
6236,38.74984128,-77.29152279,0,20
6237,38.75187732,-77.31604855,0,31
6238,38.73189108,-77.61131526,0,17
6239,38.69048095,-77.55607156,0,21
6240,38.83383204,-77.10634448,0,23
6241,38.82751813,-77.23943358,0,21
6242,38.78863618,-77.30716961,0,21
6243,38.91294379,-77.10800833,0,28
6244,38.75895021,-77.54071485,0,25
6245,38.9597396,-77.61320212,0,29
6246,38.97488912,-77.59273369,0,11
6247,38.71425237,-77.38020085,0,12
6248,38.80248457,-77.60199776,0,16
6249,38.82785071,-77.16550366,0,32
6250,38.71127191,-77.49326387,0,25
6251,38.73152004,-77.18302504,0,34
6252,38.8360454,-77.4890289,0,17
6253,38.73591746,-77.30464298,0,15
6254,39.03898697,-77.52440462,0,13
6255,38.84260589,-77.29788533,0,29
6256,38.918902,-77.55987052,0,24
6257,38.76806933,-77.10307641,0,17
6258,38.70088387,-77.20518419,0,34
6259,38.84214945,-77.45034019,0,32
6260,38.87731692,-77.4800299,0,32
6261,38.78127451,-77.30157289,0,33
6262,38.65547216,-77.51388996,0,23
6263,38.70127364,-77.23821614,0,32
6264,38.807693,-77.47266217,0,26
6265,38.9798982,-77.17802465,0,16
6266,38.71331089,-77.33280729,0,19
6267,38.77117656,-77.57600434,0,21
6268,38.86589978,-77.59255141,0,22
6269,38.78321274,-77.33221253,0,18
6270,38.98097763,-77.14412444,0,15
6271,38.77475002,-77.33070443,0,30
6272,39.01150754,-77.28123478,0,18
6273,38.9888889,-77.24556519,0,29
6274,38.74206161,-77.31383951,0,19
6275,38.9583132,-77.39152698,0,29
6276,38.9788558,-77.56924688,0,29
6277,38.82337469,-77.09966574,0,14
6278,38.78849348,-77.31509387,0,33
6279,38.72546311,-77.20895333,0,17
6280,38.83577642,-77.13721865,0,11
6281,39.02899761,-77.3388071,0,13
6282,38.75391388,-77.3687628,0,11
6283,38.94357453,-77.19510272,0,12
6284,38.69632624,-77.62730305,0,32
6285,38.88582633,-77.16224141,0,23
6286,38.84778258,-77.29676898,0,19
6287,38.86604922,-77.47259312,0,23
6288,38.89732948,-77.58656829,0,23
6289,38.67955325,-77.52872728,0,26
6290,38.86446424,-77.28776713,0,14
6291,39.01865266,-77.19562989,0,18
6292,38.68212098,-77.41108249,0,29
6293,38.92745287,-77.62133609,0,10
6294,38.93556064,-77.13923144,0,17
6295,39.00120541,-77.35760601,0,29
6296,38.98745256,-77.26097937,0,20
6297,38.66756533,-77.47700643,0,20
6298,38.70565715,-77.20609974,0,28
6299,38.88917761,-77.22260061,0,11
6300,38.85655701,-77.18136569,0,34
6301,39.01085923,-77.61756144,0,30
6302,38.95664694,-77.26179784,0,21
6303,38.83630708,-77.26322746,0,13
6304,38.69950278,-77.59037271,0,22
6305,38.74584789,-77.31044281,0,20
6306,38.95562011,-77.49019825,0,33
6307,38.72388692,-77.16129965,0,26
6308,38.86020689,-77.38036376,0,28
6309,38.77138864,-77.54419663,0,23
6310,39.02836297,-77.30492557,0,16
6311,38.72327449,-77.44197427,0,26
6312,39.04503545,-77.13688804,0,19
6313,38.78481023,-77.22461872,0,27
6314,38.71873081,-77.34219473,0,32
6315,38.80014364,-77.16329411,0,14
6316,39.0249665,-77.34994001,0,34
6317,39.04140042,-77.07186965,0,33
6318,38.65991375,-77.14387804,0,21
6319,39.01304478,-77.60394591,0,18
6320,38.88887917,-77.09140663,0,19
6321,38.84339126,-77.48350509,0,18
6322,38.96302986,-77.24872862,0,19
6323,38.80488622,-77.35588224,0,15
6324,38.82166957,-77.39661166,0,19
6325,38.71932799,-77.35936991,0,28
6326,38.82013482,-77.12172116,0,24
6327,38.68349313,-77.09709418,0,21
6328,38.76973826,-77.51861195,0,12
6329,38.65652931,-77.22022228,0,25
6330,38.80711395,-77.59325282,0,33
6331,38.67407482,-77.25442721,0,17
6332,38.90229367,-77.37751145,0,19
6333,38.69616341,-77.55637397,0,29
6334,38.71773526,-77.46130707,0,34
6335,39.04757071,-77.56209147,0,34
6336,38.7918732,-77.40178047,0,25
6337,38.72283898,-77.17088477,0,15
6338,38.9131621,-77.59722062,0,25
6339,39.02421086,-77.30324751,0,26
6340,38.7118925,-77.40059977,0,23
6341,38.66018133,-77.41591831,0,20
6342,38.68715328,-77.45939174,0,32
6343,39.01411996,-77.06821479,0,20
6344,38.88174972,-77.3822533,0,13
6345,38.69583771,-77.23340747,0,10
6346,38.77016895,-77.17475412,0,32
6347,38.79417446,-77.30932403,0,24
6348,38.66958739,-77.37507435,0,26
6349,38.82719449,-77.16187149,0,16
6350,38.77018027,-77.60514646,0,15
6351,38.76274856,-77.57622344,0,32
6352,38.7861735,-77.59489378,0,10
6353,38.79271184,-77.42803909,0,22
6354,38.76683284,-77.30617444,0,18
6355,38.97027132,-77.15313523,0,17
6356,38.97399187,-77.28321389,0,27
6357,38.68541039,-77.06787967,0,30
6358,38.73921809,-77.25118272,0,27
6359,38.9617408,-77.14306535,0,16
6360,38.67731222,-77.54233755,0,30
6361,38.85236802,-77.40373006,0,31
6362,38.68654966,-77.32308421,0,16
6363,38.65813921,-77.48193543,0,16
6364,38.81544381,-77.37702085,0,14
6365,38.9461653,-77.61000644,0,34
6366,38.95167678,-77.43735228,0,32
6367,38.6908365,-77.58865312,0,18
6368,38.85419757,-77.5635462,0,21
6369,38.83274748,-77.32863601,0,25
6370,39.03777901,-77.47001678,0,30
6371,38.84111479,-77.0880753,0,17
6372,38.82565134,-77.58615071,0,22
6373,38.97408009,-77.38395614,0,10
6374,39.0406989,-77.13842183,0,11
6375,38.91191033,-77.504181,0,13
6376,39.00564622,-77.51303911,0,14
6377,38.92439615,-77.55636638,0,24
6378,38.8107577,-77.5838393,0,29
6379,39.01452649,-77.3492873,0,18
6380,38.86605066,-77.08911593,0,23
6381,38.85228233,-77.36321122,0,10
6382,38.70383244,-77.18697489,0,22
6383,38.66219091,-77.33337972,0,16
6384,38.9036053,-77.35925884,0,31
6385,38.65634862,-77.34729076,0,13
6386,38.96448989,-77.17210332,0,10
6387,38.66259267,-77.07219738,0,19
6388,38.90191794,-77.58213988,0,32
6389,38.73996998,-77.52385279,0,29
6390,38.87349852,-77.53075574,0,13
6391,38.80117982,-77.52193986,0,16
6392,39.0041881,-77.363292,0,26
6393,38.83581565,-77.16601369,0,22
6394,38.66072243,-77.22483598,0,11
6395,38.6927752,-77.36623735,0,33
6396,38.77593317,-77.43237093,0,34
6397,39.00941035,-77.31828413,0,13
6398,38.94695788,-77.51894403,0,34
6399,38.98091962,-77.20438212,0,21
6400,38.85814488,-77.43027273,0,11
6401,38.7115752,-77.50156605,0,12
6402,38.82906317,-77.08407643,0,32
6403,38.84192015,-77.49009444,0,30
6404,38.93443025,-77.11581645,0,21
6405,39.0103152,-77.56390245,0,14
6406,38.97207652,-77.5222766,0,15
6407,39.00115692,-77.58233303,0,13
6408,38.91534016,-77.23499187,0,19
6409,38.65740772,-77.41409744,0,16
6410,38.8249909,-77.19025598,0,34
6411,38.97039414,-77.53946082,0,16
6412,38.6774529,-77.46755864,0,19
6413,38.74604952,-77.52353474,0,24
6414,38.70723998,-77.25509518,0,11
6415,38.75533839,-77.13959255,0,34
6416,38.92340235,-77.5093593,0,11
6417,38.74574756,-77.59663332,0,10
6418,39.0122706,-77.33232146,0,19
6419,38.99211037,-77.37186926,0,12
6420,38.97723059,-77.13441264,0,12
6421,38.82234304,-77.46831594,0,24
6422,38.99819533,-77.34511207,0,18
6423,38.75694592,-77.41490503,0,20
6424,38.733933,-77.53249138,0,25
6425,38.65748138,-77.39775414,0,19
6426,38.76713218,-77.17842266,0,11
6427,38.83821516,-77.25849721,0,17
6428,39.03247285,-77.39880508,0,34
6429,38.94091646,-77.14960895,0,18
6430,38.99013338,-77.37262319,0,27
6431,38.89706137,-77.06790361,0,30
6432,38.84567319,-77.3001052,0,23
6433,39.04733229,-77.27873873,0,20
6434,38.92242343,-77.44503149,0,20
6435,38.72731505,-77.60106323,0,16
6436,38.8453833,-77.11761268,0,28
6437,38.80006519,-77.50696761,0,15
6438,38.88631043,-77.46356658,0,11
6439,38.89749641,-77.18945486,0,25
6440,38.89438387,-77.21152161,0,20
6441,38.72118035,-77.11881938,0,18
6442,38.91590229,-77.53534262,0,16
6443,38.98702395,-77.31353919,0,10
6444,38.90485899,-77.56319842,0,26
6445,38.89118843,-77.10000087,0,27
6446,38.87962358,-77.5176183,0,25
6447,39.04460167,-77.52393198,0,29
6448,38.72145136,-77.28644571,0,33
6449,38.86101945,-77.29847834,0,24
6450,38.85847533,-77.22210168,0,24
6451,38.74734297,-77.32508594,0,15
6452,39.03014289,-77.47268657,0,30
6453,38.83117406,-77.42126439,0,33
6454,38.94206676,-77.45432855,0,27
6455,38.91128827,-77.37803351,0,22
6456,38.79603313,-77.16210929,0,14
6457,38.66029044,-77.20513363,0,12
6458,38.72055299,-77.30760989,0,20
6459,38.89929039,-77.33912525,0,17
6460,38.89234428,-77.50979112,0,33
6461,38.87086233,-77.55731713,0,30
6462,38.95629713,-77.51334845,0,29
6463,38.773384,-77.11028489,0,11
6464,38.74259035,-77.32981315,0,31
6465,38.75378374,-77.56497374,0,20
6466,38.83387549,-77.13056904,0,22
6467,38.68797916,-77.21239017,0,15
6468,38.85930418,-77.58155471,0,10
6469,38.67385351,-77.40992043,0,25
6470,38.75128361,-77.59852881,0,18
6471,38.74806551,-77.08280703,0,34
6472,38.88281849,-77.18663588,0,12
6473,38.79754694,-77.21824812,0,24
6474,38.92938242,-77.50123016,0,34
6475,38.90279678,-77.37737609,0,12
6476,38.95575533,-77.27443049,0,26
6477,38.94514897,-77.54277174,0,20
6478,38.69491394,-77.57929282,0,21
6479,38.93145734,-77.5345543,0,18
6480,38.72486873,-77.18035391,0,17
6481,38.72002449,-77.40428676,0,15
6482,38.91118481,-77.21957902,0,17
6483,38.69636299,-77.31750551,0,30
6484,38.97175339,-77.31484424,0,27
6485,38.81995865,-77.28935113,0,23
6486,39.02976672,-77.24976581,0,17
6487,38.7064189,-77.56166874,0,13
6488,38.78592974,-77.28710574,0,10
6489,38.70898903,-77.30746138,0,34
6490,38.86934719,-77.52294737,0,19
6491,39.02251555,-77.34000163,0,15
6492,39.00548214,-77.50412566,0,11
6493,38.89903961,-77.39659123,0,34
6494,38.92558671,-77.46182607,0,17
6495,38.902223,-77.3556889,0,14
6496,38.73719573,-77.16395585,0,23
6497,38.85747087,-77.18413301,0,13
6498,38.65695107,-77.14861715,0,29
6499,38.87063353,-77.51768286,0,10
6500,38.81407726,-77.38865433,0,13
6501,38.79496855,-77.5104924,0,34
6502,38.66009388,-77.15144423,0,29
6503,38.99823293,-77.24200915,0,23
6504,38.69723986,-77.21795469,0,20
6505,38.88436235,-77.09732708,0,32
6506,38.79910853,-77.6088093,0,28
6507,38.67356385,-77.13190153,0,15
6508,38.9670335,-77.20932047,0,25
6509,39.00945498,-77.39836577,0,28
6510,38.70996364,-77.10689787,0,25
6511,38.76649644,-77.33360872,0,32
6512,38.9512459,-77.41127387,0,34
6513,38.85975068,-77.15005265,0,17
6514,38.6860415,-77.10183984,0,11
6515,39.02801356,-77.52713939,0,28
6516,38.92898553,-77.23259588,0,21
6517,38.77070393,-77.15005566,0,32
6518,38.85153627,-77.31880453,0,32
6519,38.70628347,-77.285143,0,17
6520,38.8625509,-77.50742231,0,27
6521,39.02547441,-77.21026809,0,13
6522,38.83107335,-77.18266742,0,12
6523,38.79081262,-77.37951632,0,14
6524,39.03453731,-77.52616104,0,30
6525,38.70572751,-77.55294107,0,15
6526,38.84497992,-77.55030917,0,16
6527,38.90136941,-77.61824217,0,32
6528,38.72291973,-77.14034709,0,20
6529,38.84173598,-77.37331795,0,20
6530,38.75437306,-77.17115301,0,29
6531,38.86507208,-77.16776253,0,29
6532,38.93205319,-77.36187947,0,13
6533,38.92009225,-77.57635571,0,10
6534,38.86881845,-77.40410586,0,17
6535,38.83229586,-77.25689551,0,10
6536,38.76359142,-77.26297141,0,32
6537,38.70525666,-77.11412198,0,27
6538,38.89922784,-77.46840978,0,23
6539,38.77552106,-77.39223564,0,17
6540,38.88842055,-77.51354036,0,18
6541,38.92894397,-77.49122722,0,25
6542,38.80854521,-77.35574072,0,19
6543,38.79071703,-77.24210026,0,22
6544,38.87119952,-77.08470803,0,27
6545,38.83270438,-77.51925977,0,18
6546,38.9742464,-77.36167839,0,28
6547,38.96814156,-77.5819353,0,33
6548,38.99887171,-77.19193505,0,14
6549,38.86059564,-77.44320534,0,31
6550,38.77108371,-77.5689648,0,18
6551,38.80035898,-77.23284703,0,21
6552,38.78926021,-77.1045483,0,18
6553,38.75220409,-77.35587762,0,32
6554,38.6861455,-77.3767359,0,10
6555,38.74463094,-77.37774431,0,23
6556,38.96395079,-77.58471178,0,34
6557,38.66445947,-77.09309689,0,12
6558,38.78949299,-77.2635066,0,13
6559,38.98831937,-77.54081154,0,19
6560,38.6717669,-77.2019212,0,25
6561,39.04578352,-77.10138632,0,12
6562,38.89544547,-77.25076075,0,22
6563,38.67972683,-77.31574307,0,29
6564,38.8851494,-77.60233569,0,23
6565,38.81562902,-77.41083205,0,18
6566,38.95975213,-77.2323446,0,29
6567,39.04139672,-77.50462295,0,12
6568,38.89315636,-77.10566731,0,25
6569,38.79231491,-77.47651117,0,23
6570,38.68373467,-77.59490595,0,15
6571,38.68363881,-77.2007997,0,32
6572,38.79627344,-77.07613036,0,28
6573,38.79004152,-77.27045919,0,31
6574,38.72280675,-77.44617058,0,28
6575,38.79103698,-77.29309007,0,26
6576,38.87102925,-77.27184176,0,15
6577,38.70355062,-77.09946926,0,11
6578,38.91684701,-77.08580358,0,18
6579,38.88723013,-77.54245531,0,13
6580,38.74864318,-77.51146587,0,16
6581,38.87992999,-77.35648997,0,29
6582,38.97084992,-77.37926023,0,19
6583,38.92620933,-77.22220026,0,20
6584,39.03050409,-77.47120787,0,14
6585,38.84523575,-77.48672221,0,18
6586,38.90826939,-77.54665185,0,15
6587,38.86201681,-77.32650399,0,30
6588,38.83648275,-77.16286945,0,13
6589,38.73885463,-77.07816479,0,30
6590,38.98398575,-77.13036661,0,10
6591,38.70183794,-77.23570132,0,17
6592,38.664869,-77.19503205,0,30
6593,38.89560676,-77.10849003,0,24
6594,38.96202691,-77.19687907,0,14
6595,38.70782175,-77.25999592,0,11
6596,38.99286036,-77.28389471,0,24
6597,38.70540947,-77.29374795,0,14
6598,39.03798103,-77.41932332,0,27
6599,38.68729999,-77.50459571,0,20
6600,38.9552456,-77.52154892,0,24
6601,38.88641815,-77.52172713,0,18
6602,38.68969884,-77.16202432,0,17
6603,38.83092893,-77.30627389,0,12
6604,39.00645432,-77.1379625,0,21
6605,38.99628174,-77.20978258,0,17
6606,38.85173315,-77.4668602,0,28
6607,38.71064887,-77.51536385,0,15
6608,38.88505791,-77.60949371,0,23
6609,39.03348522,-77.21028106,0,28
6610,38.81476032,-77.07190465,0,27
6611,38.99839844,-77.54316553,0,14
6612,38.97105526,-77.22867289,0,24
6613,38.90242694,-77.42611467,0,21
6614,38.96084699,-77.30019226,0,17
6615,38.90635649,-77.15091583,0,24
6616,38.88644539,-77.61093351,0,31
6617,38.989219,-77.41847778,0,21
6618,39.03935337,-77.23275898,0,14
6619,38.77290854,-77.32134803,0,31
6620,39.01993796,-77.10204663,0,18
6621,38.74173607,-77.50975352,0,14
6622,38.89977856,-77.12146694,0,16
6623,38.67762568,-77.39772259,0,32
6624,39.02261106,-77.41519567,0,27
6625,38.75468034,-77.0794235,0,15
6626,38.82334669,-77.5466546,0,23
6627,38.81719169,-77.26228765,0,16
6628,38.83379738,-77.53072044,0,33
6629,38.85914334,-77.5120334,0,31
6630,38.96010414,-77.36837444,0,28
6631,38.86414058,-77.38861754,0,12
6632,38.65948343,-77.18447477,0,31
6633,38.89984605,-77.13858381,0,18
6634,38.8534425,-77.12773696,0,21
6635,38.85344848,-77.32901836,0,21
6636,38.98960391,-77.36849707,0,21
6637,38.78230145,-77.34593832,0,11
6638,38.90012874,-77.28530413,0,15
6639,38.76396174,-77.34755969,0,21
6640,38.95360088,-77.30840612,0,18
6641,38.77898258,-77.34393902,0,24
6642,39.03544817,-77.42382801,0,25
6643,38.69716744,-77.29218767,0,33
6644,38.68994405,-77.40091361,0,25
6645,38.90782939,-77.24693057,0,29
6646,39.00327094,-77.62454244,0,33
6647,38.67032987,-77.17679349,0,18
6648,38.73308493,-77.54899636,0,25
6649,38.7606624,-77.52411805,0,15
6650,38.93552005,-77.2292077,0,23
6651,39.01517082,-77.20194036,0,34
6652,38.7575782,-77.20574811,0,31
6653,39.01728639,-77.28884659,0,10
6654,38.97343419,-77.15457902,0,22
6655,38.69399776,-77.59759145,0,10
6656,38.79707277,-77.25474568,0,13
6657,38.67819645,-77.22389455,0,12
6658,38.82880171,-77.1793209,0,10
6659,38.74027455,-77.28967804,0,12
6660,38.66936396,-77.42563396,0,34
6661,38.82732544,-77.30668472,0,11
6662,39.01235203,-77.26456301,0,27
6663,38.97623142,-77.48040895,0,30
6664,39.00875142,-77.21437256,0,12
6665,38.83097084,-77.38949391,0,29
6666,38.83122082,-77.35633491,0,15
6667,38.88007199,-77.53332683,0,25
6668,38.71055215,-77.31524544,0,30
6669,38.68725202,-77.49979099,0,34
6670,38.96331307,-77.15037745,0,16
6671,38.95674979,-77.21261259,0,16
6672,38.79531988,-77.21610129,0,17
6673,38.99590723,-77.32283815,0,11
6674,39.0221455,-77.39549647,0,25
6675,38.8043602,-77.38889691,0,34
6676,39.04260471,-77.15109438,0,16
6677,38.87141054,-77.61448387,0,32
6678,39.02766641,-77.23266213,0,16
6679,38.675408,-77.3449719,0,27
6680,38.87062783,-77.24794079,0,19
6681,38.94804578,-77.55350321,0,32
6682,38.7955265,-77.39800081,0,31
6683,38.7717909,-77.32209306,0,34
6684,38.78066415,-77.17767266,0,31
6685,38.82960888,-77.06721864,0,21
6686,38.96259457,-77.15938772,0,27
6687,39.04254333,-77.3866544,0,28
6688,38.65479688,-77.25740857,0,21
6689,39.01689255,-77.50557062,0,18
6690,38.92830545,-77.15474746,0,14
