simulated_need_id,start_date,end_date,latitude,longitude
2428,4/10/2024,4/15/2024,38.86760722,-77.08030008
2429,4/6/2024,4/11/2024,38.94136418,-77.53377524
2430,4/22/2024,4/27/2024,38.99595566,-77.2992931
2431,4/30/2024,5/5/2024,38.99330998,-77.082708
2432,4/7/2024,4/12/2024,39.00776585,-77.09634696
2433,4/5/2024,4/10/2024,38.78860991,-77.49552979
2434,4/20/2024,4/25/2024,39.00942198,-77.17392491
2435,4/7/2024,4/12/2024,38.75801427,-77.43038415
2436,4/22/2024,4/27/2024,38.75538165,-77.20040448
2437,4/18/2024,4/23/2024,39.00365128,-77.27839781
2438,4/1/2024,4/6/2024,39.02744948,-77.39004761
2439,4/3/2024,4/8/2024,38.73527299,-77.43189881
2440,4/3/2024,4/8/2024,38.71721872,-77.13325383
2441,4/12/2024,4/17/2024,38.7340343,-77.56512683
2442,4/9/2024,4/14/2024,38.89145911,-77.43206743
2443,4/3/2024,4/8/2024,39.04478735,-77.54057633
2444,4/3/2024,4/8/2024,38.93054898,-77.33587115
2445,4/7/2024,4/12/2024,38.76097305,-77.19653791
2446,4/28/2024,5/3/2024,39.02974826,-77.58718731
2447,4/2/2024,4/7/2024,39.01945553,-77.22526453
2448,4/21/2024,4/26/2024,38.90179892,-77.19374642
2449,4/19/2024,4/24/2024,38.93419868,-77.58251251
2450,4/29/2024,5/4/2024,38.82929598,-77.39380617
2451,4/2/2024,4/7/2024,38.87120794,-77.29492364
2452,4/29/2024,5/4/2024,38.79852901,-77.41133301
2453,4/2/2024,4/7/2024,38.92283028,-77.0645355
2454,4/24/2024,4/29/2024,38.91181182,-77.29200279
2455,4/13/2024,4/18/2024,39.02803232,-77.24629759
2456,4/12/2024,4/17/2024,38.88888269,-77.13198663
2457,4/6/2024,4/11/2024,39.04508991,-77.53403271
2458,4/4/2024,4/9/2024,38.94360521,-77.2723495
2459,4/9/2024,4/14/2024,38.83851443,-77.37093924
2460,4/9/2024,4/14/2024,38.76002892,-77.12723888
2461,4/7/2024,4/12/2024,38.86222412,-77.11967889
2462,4/16/2024,4/21/2024,38.93282032,-77.33665663
2463,4/17/2024,4/22/2024,38.8114413,-77.58873389
2464,4/5/2024,4/10/2024,38.84520714,-77.60387021
2465,4/7/2024,4/12/2024,38.77012921,-77.25784484
2466,4/1/2024,4/6/2024,39.00541884,-77.42734326
2467,4/15/2024,4/20/2024,38.95887569,-77.39283552
2468,4/14/2024,4/19/2024,38.88112707,-77.44948288
2469,4/11/2024,4/16/2024,38.83626214,-77.11051277
2470,4/28/2024,5/3/2024,38.79375366,-77.15371004
2471,4/9/2024,4/14/2024,38.9503801,-77.29667758
2472,4/24/2024,4/29/2024,38.84893922,-77.59752633
2473,4/23/2024,4/28/2024,38.89719596,-77.20027308
2474,4/29/2024,5/4/2024,38.80235923,-77.22290729
2475,4/21/2024,4/26/2024,38.76784368,-77.57881625
2476,4/22/2024,4/27/2024,38.78681695,-77.15793849
2477,4/4/2024,4/9/2024,38.80642183,-77.3172575
2478,4/28/2024,5/3/2024,38.70821309,-77.08218635
2479,4/24/2024,4/29/2024,39.04174962,-77.18896008
2480,4/8/2024,4/13/2024,38.9647837,-77.37092974
2481,4/17/2024,4/22/2024,38.84318603,-77.22109321
2482,4/27/2024,5/2/2024,38.96072379,-77.08740317
2483,4/7/2024,4/12/2024,38.86545078,-77.11016852
2484,4/25/2024,4/30/2024,39.00470538,-77.2803153
2485,4/18/2024,4/23/2024,38.98853791,-77.10264056
2486,4/8/2024,4/13/2024,39.04069161,-77.16370309
2487,4/29/2024,5/4/2024,38.827403,-77.29048322
2488,4/6/2024,4/11/2024,38.83539406,-77.1602069
2489,4/30/2024,5/5/2024,38.85662313,-77.23737847
2490,4/9/2024,4/14/2024,39.00128831,-77.40105138
2491,4/14/2024,4/19/2024,38.69498712,-77.54593643
2492,4/20/2024,4/25/2024,38.93908134,-77.15271151
2493,4/23/2024,4/28/2024,38.70694396,-77.10186485
2494,4/24/2024,4/29/2024,38.75266016,-77.1715441
2495,4/22/2024,4/27/2024,38.88738529,-77.38140802
2496,4/12/2024,4/17/2024,38.82737499,-77.08946924
2497,4/9/2024,4/14/2024,39.0165166,-77.23590718
2498,4/28/2024,5/3/2024,39.04003296,-77.44862146
2499,4/15/2024,4/20/2024,38.96177875,-77.38093392
2500,4/22/2024,4/27/2024,38.81678205,-77.38136573
2501,4/11/2024,4/16/2024,38.88387675,-77.53154663
2502,4/1/2024,4/6/2024,38.80973092,-77.46212259
2503,4/4/2024,4/9/2024,38.94041265,-77.20845422
2504,4/25/2024,4/30/2024,38.9614043,-77.49132007
2505,4/5/2024,4/10/2024,38.94716645,-77.22779288
2506,4/12/2024,4/17/2024,38.86264287,-77.29877745
2507,4/25/2024,4/30/2024,39.02921211,-77.22426559
2508,4/6/2024,4/11/2024,38.97719197,-77.3437888
2509,4/13/2024,4/18/2024,38.87468428,-77.08179735
2510,4/9/2024,4/14/2024,38.92497648,-77.22962807
2511,4/24/2024,4/29/2024,38.66925987,-77.25676949
2512,4/30/2024,5/5/2024,39.00098251,-77.08845539
2513,4/30/2024,5/5/2024,38.70701888,-77.14440802
2514,4/29/2024,5/4/2024,39.04279878,-77.23730735
2515,4/16/2024,4/21/2024,38.71953782,-77.46601923
2516,4/24/2024,4/29/2024,38.70151621,-77.31628927
2517,4/6/2024,4/11/2024,38.85915739,-77.29017613
2518,4/6/2024,4/11/2024,38.81120499,-77.07573801
2519,4/11/2024,4/16/2024,38.74301555,-77.4911478
2520,4/13/2024,4/18/2024,38.67844292,-77.55063526
2521,4/14/2024,4/19/2024,38.89615126,-77.26898535
2522,4/21/2024,4/26/2024,39.03871219,-77.24812222
2523,4/26/2024,5/1/2024,38.78354396,-77.45153358
2524,4/29/2024,5/4/2024,38.80274669,-77.23663647
2525,4/20/2024,4/25/2024,38.66647272,-77.61984357
2526,4/5/2024,4/10/2024,38.67145323,-77.10765748
2527,4/22/2024,4/27/2024,38.85399054,-77.30492083
2528,4/4/2024,4/9/2024,38.68573005,-77.44311809
2529,4/4/2024,4/9/2024,38.68739527,-77.51624424
2530,4/24/2024,4/29/2024,38.94196058,-77.49844698
2531,4/26/2024,5/1/2024,38.86846058,-77.5638693
2532,4/11/2024,4/16/2024,38.79155975,-77.06454812
2533,4/22/2024,4/27/2024,38.78953037,-77.43187286
2534,4/8/2024,4/13/2024,38.94396087,-77.40905401
2535,4/29/2024,5/4/2024,38.94263235,-77.5348981
2536,4/2/2024,4/7/2024,38.75397275,-77.26754911
2537,4/20/2024,4/25/2024,38.95922186,-77.10378937
2538,4/29/2024,5/4/2024,38.93402898,-77.29294493
2539,4/21/2024,4/26/2024,38.78263492,-77.53104712
2540,4/21/2024,4/26/2024,38.80770381,-77.30369132
2541,4/8/2024,4/13/2024,39.02600464,-77.35793675
2542,4/27/2024,5/2/2024,38.86632291,-77.35780897
2543,4/27/2024,5/2/2024,38.85126076,-77.38651151
2544,4/29/2024,5/4/2024,39.01035832,-77.30391116
2545,4/7/2024,4/12/2024,38.67003782,-77.59161031
2546,4/11/2024,4/16/2024,38.815511,-77.25022795
2547,4/30/2024,5/5/2024,38.83772856,-77.3929243
2548,4/16/2024,4/21/2024,38.91935042,-77.25463887
2549,4/2/2024,4/7/2024,38.6872121,-77.2740172
2550,4/23/2024,4/28/2024,38.9113092,-77.49082778
2551,4/22/2024,4/27/2024,38.81492031,-77.61818937
2552,4/4/2024,4/9/2024,38.79308858,-77.21155803
2553,4/8/2024,4/13/2024,38.85388235,-77.06486467
2554,4/13/2024,4/18/2024,38.90077469,-77.62174682
2555,4/9/2024,4/14/2024,38.86826848,-77.53009091
2556,4/18/2024,4/23/2024,38.83620019,-77.26263679
2557,4/15/2024,4/20/2024,38.69046141,-77.55022453
2558,4/28/2024,5/3/2024,38.93724124,-77.17173734
2559,4/2/2024,4/7/2024,38.81929148,-77.13619402
2560,4/30/2024,5/5/2024,38.7939108,-77.6198733
2561,4/10/2024,4/15/2024,38.9268869,-77.43226959
2562,4/11/2024,4/16/2024,38.8012886,-77.46813932
2563,4/22/2024,4/27/2024,39.00747941,-77.52053832
2564,4/24/2024,4/29/2024,39.00006219,-77.56382004
2565,4/15/2024,4/20/2024,38.67010974,-77.39641101
2566,4/7/2024,4/12/2024,38.73723558,-77.52060196
2567,4/30/2024,5/5/2024,38.67691557,-77.57131453
2568,4/22/2024,4/27/2024,38.7750571,-77.07336352
2569,4/26/2024,5/1/2024,39.01258455,-77.07964179
2570,4/18/2024,4/23/2024,38.74609947,-77.43391196
2571,4/8/2024,4/13/2024,38.92341849,-77.14939287
2572,4/12/2024,4/17/2024,39.04492401,-77.39272259
2573,4/25/2024,4/30/2024,38.84038588,-77.13949463
2574,4/13/2024,4/18/2024,38.970726,-77.43983314
2575,4/13/2024,4/18/2024,38.69506035,-77.57322806
2576,4/10/2024,4/15/2024,38.90571675,-77.57799525
2577,4/23/2024,4/28/2024,38.77519755,-77.62001161
2578,4/7/2024,4/12/2024,38.72872314,-77.57740743
2579,4/4/2024,4/9/2024,38.77126234,-77.4749496
2580,4/18/2024,4/23/2024,38.96171932,-77.18715267
2581,4/20/2024,4/25/2024,38.96796922,-77.37135094
2582,4/10/2024,4/15/2024,38.76570474,-77.55838364
2583,4/2/2024,4/7/2024,38.92647905,-77.38845308
2584,4/5/2024,4/10/2024,38.76022783,-77.08123685
2585,4/26/2024,5/1/2024,38.72744992,-77.37142289
2586,4/8/2024,4/13/2024,38.93515746,-77.27379169
2587,4/21/2024,4/26/2024,39.02418962,-77.13672181
2588,4/18/2024,4/23/2024,39.04568916,-77.34617669
2589,4/29/2024,5/4/2024,38.84667385,-77.46670152
2590,4/11/2024,4/16/2024,39.02103034,-77.23041079
2591,4/12/2024,4/17/2024,38.80862996,-77.60986924
2592,4/28/2024,5/3/2024,38.6636992,-77.09440847
2593,4/4/2024,4/9/2024,38.94350112,-77.44351439
2594,4/25/2024,4/30/2024,38.70784167,-77.07503939
2595,4/22/2024,4/27/2024,38.66500867,-77.1506352
2596,4/7/2024,4/12/2024,38.66023397,-77.53487725
2597,4/13/2024,4/18/2024,38.93460315,-77.62569302
2598,4/26/2024,5/1/2024,38.82642076,-77.59855306
2599,4/13/2024,4/18/2024,38.69926592,-77.20272782
2600,4/27/2024,5/2/2024,38.86673534,-77.26723704
2601,4/26/2024,5/1/2024,38.90490565,-77.34203454
2602,4/8/2024,4/13/2024,38.86162865,-77.39859015
2603,4/9/2024,4/14/2024,38.75168121,-77.61575059
2604,4/13/2024,4/18/2024,38.66342959,-77.25396575
2605,4/19/2024,4/24/2024,38.6640575,-77.54649963
2606,4/6/2024,4/11/2024,38.67733115,-77.59278534
2607,4/13/2024,4/18/2024,38.7145674,-77.15985322
2608,4/1/2024,4/6/2024,38.75094693,-77.42220754
2609,4/16/2024,4/21/2024,39.04711529,-77.17980809
2610,4/30/2024,5/5/2024,38.75989728,-77.20127954
2611,4/17/2024,4/22/2024,38.99993205,-77.15878092
2612,4/20/2024,4/25/2024,38.72563459,-77.57707943
2613,4/10/2024,4/15/2024,38.99492001,-77.09951852
2614,4/14/2024,4/19/2024,38.94155176,-77.13778248
2615,4/19/2024,4/24/2024,38.79086564,-77.57463374
2616,4/1/2024,4/6/2024,39.02231293,-77.51445037
2617,4/22/2024,4/27/2024,38.6864172,-77.26095465
2618,4/29/2024,5/4/2024,38.87751243,-77.55446181
2619,4/26/2024,5/1/2024,38.84900739,-77.08769291
2620,4/17/2024,4/22/2024,38.9864805,-77.54855854
2621,4/10/2024,4/15/2024,38.71314523,-77.27752203
2622,4/9/2024,4/14/2024,38.87073544,-77.53562235
2623,4/8/2024,4/13/2024,38.73562285,-77.24861847
2624,4/7/2024,4/12/2024,38.98797361,-77.35804298
2625,4/22/2024,4/27/2024,38.77536552,-77.51194586
2626,4/29/2024,5/4/2024,38.7617671,-77.17528752
2627,4/16/2024,4/21/2024,38.77060415,-77.33887916
2628,4/13/2024,4/18/2024,38.90154774,-77.56292085
2629,4/14/2024,4/19/2024,38.73344281,-77.24425156
2630,4/22/2024,4/27/2024,38.91938991,-77.46938779
2631,4/7/2024,4/12/2024,38.81369254,-77.19621602
2632,4/19/2024,4/24/2024,38.95309913,-77.28470991
2633,4/6/2024,4/11/2024,38.79173714,-77.32033556
2634,4/1/2024,4/6/2024,38.89130224,-77.40282901
2635,4/1/2024,4/6/2024,38.69045334,-77.37811653
2636,4/18/2024,4/23/2024,38.78033271,-77.09764597
2637,4/24/2024,4/29/2024,38.72102999,-77.32779522
2638,4/16/2024,4/21/2024,38.88717614,-77.41773323
2639,4/28/2024,5/3/2024,38.98636153,-77.40942192
2640,4/2/2024,4/7/2024,38.98753938,-77.59788291
2641,4/1/2024,4/6/2024,38.77237652,-77.44290253
2642,4/28/2024,5/3/2024,38.98330998,-77.55948677
2643,4/21/2024,4/26/2024,38.96633624,-77.06348441
2644,4/27/2024,5/2/2024,38.76764285,-77.17405858
2645,4/20/2024,4/25/2024,38.9954393,-77.1292853
2646,4/7/2024,4/12/2024,38.73365436,-77.09858755
2647,4/16/2024,4/21/2024,38.97538587,-77.07324236
2648,4/26/2024,5/1/2024,38.8089615,-77.34096481
2649,4/10/2024,4/15/2024,38.71390689,-77.57567198
2650,4/9/2024,4/14/2024,38.70452337,-77.59020568
2651,4/26/2024,5/1/2024,38.87200272,-77.43082636
2652,4/19/2024,4/24/2024,39.00742005,-77.40804864
2653,4/16/2024,4/21/2024,39.03013082,-77.5208017
2654,4/6/2024,4/11/2024,38.99290661,-77.07436507
2655,4/8/2024,4/13/2024,38.68675844,-77.47575835
2656,4/14/2024,4/19/2024,38.97887601,-77.40844057
2657,4/14/2024,4/19/2024,38.89829734,-77.50262452
2658,4/30/2024,5/5/2024,38.99171679,-77.52796257
2659,4/8/2024,4/13/2024,38.8545309,-77.35961637
2660,4/12/2024,4/17/2024,38.71947892,-77.10671682
2661,4/22/2024,4/27/2024,39.0179538,-77.21158241
2662,4/8/2024,4/13/2024,38.78820295,-77.59350988
2663,4/9/2024,4/14/2024,38.70832149,-77.22452956
2664,4/7/2024,4/12/2024,38.75891162,-77.53781374
2665,4/12/2024,4/17/2024,38.70280285,-77.51618573
2666,4/6/2024,4/11/2024,38.82010739,-77.60138218
2667,4/12/2024,4/17/2024,38.86502189,-77.07294701
2668,4/24/2024,4/29/2024,38.76968492,-77.0972335
2669,4/29/2024,5/4/2024,38.84102554,-77.51783423
2670,4/13/2024,4/18/2024,38.73392195,-77.28253004
2671,4/7/2024,4/12/2024,38.98333242,-77.53317096
2672,4/4/2024,4/9/2024,38.78755715,-77.3624062
2673,4/7/2024,4/12/2024,39.03922161,-77.3569396
2674,4/12/2024,4/17/2024,38.73731686,-77.25029336
2675,4/26/2024,5/1/2024,38.82559665,-77.5200463
2676,4/8/2024,4/13/2024,38.9528108,-77.30888575
2677,4/17/2024,4/22/2024,38.65731306,-77.07741624
2678,4/27/2024,5/2/2024,38.85767625,-77.42867241
2679,4/12/2024,4/17/2024,38.83557769,-77.33527186
2680,4/9/2024,4/14/2024,38.71673737,-77.5520532
2681,4/19/2024,4/24/2024,38.98455571,-77.55209105
2682,4/1/2024,4/6/2024,38.71819587,-77.45167597
2683,4/25/2024,4/30/2024,38.7210365,-77.31433612
2684,4/26/2024,5/1/2024,38.83509853,-77.17725221
2685,4/7/2024,4/12/2024,38.75508443,-77.33601162
2686,4/11/2024,4/16/2024,38.9654174,-77.46437351
2687,4/6/2024,4/11/2024,39.04314144,-77.12056061
2688,4/15/2024,4/20/2024,39.00145315,-77.50187087
2689,4/5/2024,4/10/2024,38.7975085,-77.24802552
2690,4/3/2024,4/8/2024,38.68468161,-77.15910151
2691,4/15/2024,4/20/2024,38.66330707,-77.56007715
2692,4/24/2024,4/29/2024,39.00258685,-77.55529332
2693,4/13/2024,4/18/2024,38.98457533,-77.52683815
2694,4/21/2024,4/26/2024,38.83886635,-77.23592982
2695,4/4/2024,4/9/2024,38.78755392,-77.21840543
2696,4/10/2024,4/15/2024,38.91716796,-77.33864199
2697,4/29/2024,5/4/2024,38.91038993,-77.21350646
2698,4/21/2024,4/26/2024,38.68833457,-77.28041027
2699,4/22/2024,4/27/2024,38.78861598,-77.45267547
2700,4/9/2024,4/14/2024,38.81825871,-77.10415892
2701,4/11/2024,4/16/2024,38.95535242,-77.27300631
2702,4/23/2024,4/28/2024,38.69008038,-77.3074239
2703,4/16/2024,4/21/2024,38.7642166,-77.5595231
2704,4/27/2024,5/2/2024,39.03125918,-77.59631112
2705,4/29/2024,5/4/2024,38.98578896,-77.08197448
2706,4/11/2024,4/16/2024,38.93810186,-77.51959143
2707,4/16/2024,4/21/2024,38.75270666,-77.5873115
2708,4/2/2024,4/7/2024,38.81471858,-77.12785726
2709,4/23/2024,4/28/2024,38.74671286,-77.35303865
2710,4/17/2024,4/22/2024,38.90111779,-77.29857748
2711,4/17/2024,4/22/2024,38.85414596,-77.37391193
2712,4/11/2024,4/16/2024,39.00005665,-77.14897726
2713,4/11/2024,4/16/2024,38.65970316,-77.59919076
2714,4/27/2024,5/2/2024,39.00322063,-77.34643593
2715,4/16/2024,4/21/2024,38.87568827,-77.37500355
2716,4/3/2024,4/8/2024,38.66900838,-77.62782314
2717,4/13/2024,4/18/2024,38.93260097,-77.41372193
2718,4/6/2024,4/11/2024,38.92104446,-77.5069958
2719,4/4/2024,4/9/2024,38.73798043,-77.28856004
2720,4/15/2024,4/20/2024,38.66208791,-77.07754418
2721,4/25/2024,4/30/2024,38.95961708,-77.58971883
2722,4/21/2024,4/26/2024,38.81517624,-77.37023154
2723,4/1/2024,4/6/2024,38.76781766,-77.27765625
2724,4/24/2024,4/29/2024,38.92159786,-77.25674258
2725,4/26/2024,5/1/2024,38.84545971,-77.30532246
2726,4/28/2024,5/3/2024,38.87586065,-77.52003241
2727,4/2/2024,4/7/2024,38.70647403,-77.18734027
2728,4/16/2024,4/21/2024,38.6617766,-77.59982868
2729,4/10/2024,4/15/2024,38.84831532,-77.37156148
2730,4/26/2024,5/1/2024,38.92114638,-77.14739058
2731,4/12/2024,4/17/2024,38.86866273,-77.40107856
2732,4/25/2024,4/30/2024,38.93792812,-77.09207173
2733,4/4/2024,4/9/2024,38.90638144,-77.20568537
2734,4/2/2024,4/7/2024,38.81987803,-77.16161731
2735,4/27/2024,5/2/2024,38.78102382,-77.32670264
2736,4/29/2024,5/4/2024,38.9983481,-77.28923135
2737,4/10/2024,4/15/2024,39.0115017,-77.3666365
2738,4/2/2024,4/7/2024,38.85817846,-77.22776055
2739,4/5/2024,4/10/2024,38.78661569,-77.18773141
2740,4/11/2024,4/16/2024,38.9976957,-77.43791189
2741,4/19/2024,4/24/2024,39.00908622,-77.28792664
2742,4/25/2024,4/30/2024,38.66497129,-77.39687648
2743,4/24/2024,4/29/2024,38.77342756,-77.55296774
2744,4/12/2024,4/17/2024,38.75809649,-77.39018093
2745,4/8/2024,4/13/2024,38.87776939,-77.60098861
2746,4/21/2024,4/26/2024,38.95167962,-77.14739494
2747,4/17/2024,4/22/2024,38.77006778,-77.35385755
2748,4/22/2024,4/27/2024,38.72137593,-77.30268988
2749,4/26/2024,5/1/2024,38.99064825,-77.37055714
2750,4/28/2024,5/3/2024,39.02730931,-77.43585955
2751,4/6/2024,4/11/2024,38.88981288,-77.48391524
2752,4/20/2024,4/25/2024,38.75306743,-77.37302124
2753,4/4/2024,4/9/2024,38.82800221,-77.41439401
2754,4/5/2024,4/10/2024,38.75040988,-77.32518299
2755,4/17/2024,4/22/2024,38.81204083,-77.1893732
2756,4/11/2024,4/16/2024,38.97761747,-77.11154724
2757,4/19/2024,4/24/2024,38.87907104,-77.5154895
2758,4/10/2024,4/15/2024,38.87411199,-77.31079671
2759,4/12/2024,4/17/2024,38.82503433,-77.53894076
2760,4/2/2024,4/7/2024,39.02636196,-77.60688611
2761,4/11/2024,4/16/2024,38.66825836,-77.27826097
2762,4/19/2024,4/24/2024,39.0428387,-77.16115552
2763,4/5/2024,4/10/2024,38.87373483,-77.53337171
2764,4/1/2024,4/6/2024,38.86357894,-77.25769945
2765,4/8/2024,4/13/2024,38.97823099,-77.34876192
2766,4/3/2024,4/8/2024,39.0041777,-77.34926093
2767,4/24/2024,4/29/2024,38.99897957,-77.18581195
2768,4/29/2024,5/4/2024,38.97181409,-77.30813302
2769,4/8/2024,4/13/2024,38.74671401,-77.28684236
2770,4/13/2024,4/18/2024,38.73181808,-77.48781716
2771,4/15/2024,4/20/2024,38.66061093,-77.41486133
2772,4/11/2024,4/16/2024,38.81729362,-77.48418847
2773,4/23/2024,4/28/2024,38.94059815,-77.30137295
2774,4/19/2024,4/24/2024,38.94907551,-77.54508349
2775,4/29/2024,5/4/2024,38.81983599,-77.48180776
2776,4/11/2024,4/16/2024,38.81933643,-77.47300997
2777,4/4/2024,4/9/2024,38.89064002,-77.36192881
2778,4/4/2024,4/9/2024,39.01780844,-77.39402506
2779,4/23/2024,4/28/2024,38.73451338,-77.50172542
2780,4/18/2024,4/23/2024,38.79206519,-77.23537483
2781,4/11/2024,4/16/2024,38.80132751,-77.16852085
2782,4/5/2024,4/10/2024,38.78884903,-77.55821584
2783,4/5/2024,4/10/2024,38.98944912,-77.28276637
2784,4/29/2024,5/4/2024,38.86449725,-77.50995778
2785,4/9/2024,4/14/2024,38.92171082,-77.35407778
2786,4/23/2024,4/28/2024,38.7326653,-77.22611113
2787,4/14/2024,4/19/2024,38.80875637,-77.5031915
2788,4/30/2024,5/5/2024,38.70388377,-77.29453103
2789,4/19/2024,4/24/2024,39.02140597,-77.45049197
2790,4/14/2024,4/19/2024,38.75385575,-77.48280486
2791,4/4/2024,4/9/2024,38.67301226,-77.61680149
2792,4/24/2024,4/29/2024,38.90105304,-77.54917592
2793,4/12/2024,4/17/2024,38.97534126,-77.61639059
2794,4/24/2024,4/29/2024,38.67126054,-77.06997494
2795,4/9/2024,4/14/2024,38.86619986,-77.46161156
2796,4/7/2024,4/12/2024,38.77984244,-77.31499377
2797,4/18/2024,4/23/2024,39.0428524,-77.11908872
2798,4/28/2024,5/3/2024,38.8472428,-77.50088847
2799,4/22/2024,4/27/2024,38.94120604,-77.11780604
2800,4/10/2024,4/15/2024,38.95844324,-77.15529394
2801,4/19/2024,4/24/2024,38.70663892,-77.24907339
2802,4/30/2024,5/5/2024,38.99817238,-77.30004118
2803,4/8/2024,4/13/2024,38.85736985,-77.51437621
2804,4/5/2024,4/10/2024,38.99707702,-77.31224974
2805,4/12/2024,4/17/2024,38.9913844,-77.43431679
2806,4/2/2024,4/7/2024,38.84355175,-77.31472525
2807,4/6/2024,4/11/2024,38.92267712,-77.4738647
2808,4/7/2024,4/12/2024,39.00561214,-77.06837812
2809,4/27/2024,5/2/2024,38.82078075,-77.30961925
2810,4/19/2024,4/24/2024,38.89928195,-77.30055259
2811,4/28/2024,5/3/2024,38.97067005,-77.17869356
2812,4/21/2024,4/26/2024,38.93617018,-77.37050032
2813,4/14/2024,4/19/2024,38.76598228,-77.18188058
2814,4/15/2024,4/20/2024,38.8071987,-77.52153226
2815,4/10/2024,4/15/2024,38.92275152,-77.16578339
2816,4/27/2024,5/2/2024,38.81977305,-77.31397511
2817,4/7/2024,4/12/2024,38.86233675,-77.37478358
2818,4/25/2024,4/30/2024,38.88613009,-77.16094472
2819,4/20/2024,4/25/2024,38.88685751,-77.44797084
2820,4/8/2024,4/13/2024,38.85515524,-77.12465253
2821,4/24/2024,4/29/2024,39.01899003,-77.55740927
2822,4/16/2024,4/21/2024,38.99619164,-77.10287116
2823,4/27/2024,5/2/2024,38.7460684,-77.14176626
2824,4/25/2024,4/30/2024,38.71152183,-77.37694297
2825,4/24/2024,4/29/2024,38.75006581,-77.17310792
2826,4/25/2024,4/30/2024,38.68964531,-77.19023883
2827,4/6/2024,4/11/2024,38.72061863,-77.16833545
2828,4/11/2024,4/16/2024,38.77861643,-77.34536025
2829,4/17/2024,4/22/2024,38.73377525,-77.16612769
2830,4/4/2024,4/9/2024,38.68623241,-77.5764615
2831,4/18/2024,4/23/2024,38.76143261,-77.36183196
2832,4/18/2024,4/23/2024,38.94938242,-77.18391616
2833,4/26/2024,5/1/2024,38.91049777,-77.24774113
2834,4/5/2024,4/10/2024,38.99644544,-77.54348405
2835,4/18/2024,4/23/2024,38.65527431,-77.32634529
2836,4/2/2024,4/7/2024,38.68840129,-77.33917463
2837,4/10/2024,4/15/2024,39.01462591,-77.13787453
2838,4/28/2024,5/3/2024,38.93221604,-77.36341878
2839,4/11/2024,4/16/2024,38.80944022,-77.36259687
2840,4/21/2024,4/26/2024,38.80604981,-77.35404149
2841,4/25/2024,4/30/2024,38.72391318,-77.10565268
2842,4/13/2024,4/18/2024,38.70051683,-77.42589832
2843,4/2/2024,4/7/2024,38.99853824,-77.29703781
2844,4/20/2024,4/25/2024,38.66548473,-77.6103321
2845,4/16/2024,4/21/2024,38.72612905,-77.52646111
2846,4/25/2024,4/30/2024,38.76550279,-77.58328818
2847,4/22/2024,4/27/2024,38.75222153,-77.59472022
2848,4/22/2024,4/27/2024,38.69813238,-77.15908663
2849,4/29/2024,5/4/2024,38.96444673,-77.33818377
2850,4/5/2024,4/10/2024,38.94415499,-77.28136797
2851,4/20/2024,4/25/2024,38.97097845,-77.25273189
2852,4/10/2024,4/15/2024,38.7254707,-77.10058166
2853,4/19/2024,4/24/2024,38.82859255,-77.62438639
2854,4/9/2024,4/14/2024,38.93831516,-77.3058317
2855,4/25/2024,4/30/2024,38.84708227,-77.29054425
2856,4/4/2024,4/9/2024,38.69754941,-77.61318122
2857,4/3/2024,4/8/2024,38.91618606,-77.62290831
2858,4/2/2024,4/7/2024,38.84101002,-77.3692702
2859,4/30/2024,5/5/2024,38.86102745,-77.43271861
2860,4/13/2024,4/18/2024,38.87378815,-77.3360039
2861,4/28/2024,5/3/2024,38.83147956,-77.25561211
2862,4/14/2024,4/19/2024,39.0075843,-77.56505568
2863,4/21/2024,4/26/2024,38.67404418,-77.56645096
2864,4/18/2024,4/23/2024,39.04174168,-77.22623083
2865,4/11/2024,4/16/2024,38.69133892,-77.16174702
2866,4/20/2024,4/25/2024,38.68727221,-77.166458
2867,4/9/2024,4/14/2024,38.87938447,-77.19637795
2868,4/3/2024,4/8/2024,38.86156584,-77.2347001
2869,4/5/2024,4/10/2024,38.70179335,-77.45005334
2870,4/5/2024,4/10/2024,38.73345681,-77.4130425
2871,4/4/2024,4/9/2024,38.89178124,-77.37758804
2872,4/11/2024,4/16/2024,38.98116808,-77.55162668
2873,4/2/2024,4/7/2024,39.01071672,-77.5765004
2874,4/22/2024,4/27/2024,38.88968466,-77.31509788
2875,4/21/2024,4/26/2024,38.75136406,-77.61137531
2876,4/14/2024,4/19/2024,39.03610091,-77.39840757
2877,4/8/2024,4/13/2024,38.86042784,-77.59523327
2878,4/21/2024,4/26/2024,38.74174563,-77.49525957
2879,4/6/2024,4/11/2024,39.04685062,-77.37597739
2880,4/19/2024,4/24/2024,39.01408231,-77.59176677
2881,4/10/2024,4/15/2024,38.6563214,-77.2702623
2882,4/20/2024,4/25/2024,39.04441696,-77.5296974
2883,4/20/2024,4/25/2024,38.91604221,-77.19141915
2884,4/25/2024,4/30/2024,38.89120919,-77.35084395
2885,4/25/2024,4/30/2024,38.85084405,-77.5587601
2886,4/5/2024,4/10/2024,38.86489064,-77.36117894
2887,4/27/2024,5/2/2024,38.99806314,-77.4298166
2888,4/4/2024,4/9/2024,38.73064897,-77.35424839
2889,4/19/2024,4/24/2024,38.97572618,-77.35756432
2890,4/14/2024,4/19/2024,38.71408822,-77.10336519
2891,4/6/2024,4/11/2024,38.87576008,-77.56881184
2892,4/18/2024,4/23/2024,38.74388538,-77.21270166
2893,4/10/2024,4/15/2024,39.02733046,-77.30352082
